	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00274	0.081081	0.255814	0.526316	0.25	0.35	0.317073	0.215686	0.35	0.466667	0.282051	1	0.375	0.333333	0.179487	0.325581	0.1875	0.35	0.372093	0.232558	0.128205	0.4	0.477273	0.333333	0.195122	0.365854	0.134615	0.416667	0.230769	0.225	0.311111	0.368421	0.390244	0.325	0.315789	0.076923	0.35	0.205128	0.14	0.192308	0.268293	0.285714	0.3	0.170732	0.315789	0.325	0.075	0.090909	0.25	0.186047	0.25	0.195122	0.425532	0.162162	0.15	0.25	0.275	0.195122	0.173913	0.15	0.076923	0.054054	0.076923	0.111111	0.076923	0.076923	0.1	0.25	0.153846	0.309524	0.189189	0.263158	0.434783	0.3	0.225	0.346939	0.413043	0.116667	0.184211	0.296296	0.377778	0.259259	0.153846	0.375	0.16	0.386364	0.189189	0.361702	0.361702	0.243243	0.380952	0.301887	0.326087	0.194805	0.25	0.282609	0.288889	0.181818	0.238095	0.209302	0.365854	0.295455	0.266667	0.255814	0.051282	0.175	0.157895	0.25641	0.444444	0.275	0.357143	0.421053	0.307692	0.421053	0.282051	0.3	0.19	0.213483	0.261538	0.145161	0.194444	0.236842	0.25	0.361702	0.414634	0.44186	0.384615	0.394737	0.358974	0.341463	0.282609	0.2	0.148936	0.227273	0.113636	0	0.341463	0.309524	0.222222	0.289474	0.325	0.244444	0.309091	0.35	0.304348	0.067227	0.333333	0.341463	0.146341	0.307692	0.317073	0.203704	0.136364	0.27907	0.378378	0.317073	0.246154	0.333333	0.285714	0.25	0.369565	0.27027	0.969697	0.285714	0.202703	0.346154	0.285714	0.170732	0.253731	0.227273	0.140351	0.065574	0.372093	0.279412	0.279412	0.222222	0.354167	0.368421	0.435897	0.212766	0.327273	0.294118	0.090909	0.394737	0.416667	0.214286	0.375	0.068182	0.339623	0.189189	0.169492	0.211268	0.3	0.283333	0.296296	0.23913	0.439024	0.241935	0.317073	0.341463	0.229167	0.085106	0.25641	0.320755	0.347826	0.118644	0.243902	0.228571	0.211765	0.088889	0.243243
D00283	0.107143	0.25	0.441176	0.243243	0.285714	0.451613	0.152174	0.666667	0.461538	0.366667	0.375	1	0.482759	0.275862	0.263158	0.2	0.323529	0.428571	0.294118	0.129032	0.317073	0.4	0.382353	0.212121	0.382353	0.162791	0.404762	0.258065	0.176471	0.5625	0.592593	0.548387	0.294118	0.171429	0.064516	0.363636	0.266667	0.170732	0.177778	0.228571	0.363636	0.482759	0.21875	0.171429	0.419355	0.0625	0.054054	0.16129	0.354839	0.205882	0.212121	0.380952	0.0625	0.15625	0.277778	0.354839	0.142857	0.046512	0.193548	0.1	0.034483	0.03125	0.068966	0.03125	0.03125	0.029412	0.28125	0.2	0.483871	0.206897	0.21875	0.425	0.535714	0.25	0.23913	0.435897	0.074074	0.16129	0.244898	0.292683	0.255319	0.159091	0.266667	0.195122	0.405405	0.206897	0.27907	0.222222	0.233333	0.324324	0.276596	0.238095	0.136986	0.138889	0.282051	0.289474	0.162162	0.228571	0.162162	0.305556	0.371429	0.411765	0.363636	0.066667	0.266667	0.129032	0.37931	0.194444	0.2	0.230769	0.323529	0.354839	0.323529	0.171429	0.162162	0.145833	0.164706	0.258621	0.127273	0.307692	0.225806	0.277778	0.486486	0.53125	0.558824	0.40625	0.419355	0.419355	0.314286	0.282051	0.184211	0.153846	0.25	0.176471	0	0.243243	0.393939	0.295455	0.25	0.466667	0.205128	0.211538	0.323529	0.416667	0.008547	0.395833	0.314286	0.151515	0.282609	0.216216	0.217391	0.138889	0.179487	0.3125	0.285714	0.220339	0.229167	0.363636	0.205882	0.5	0.225806	0.365854	0.184211	0.212121	0.418605	0.285714	0.054054	0.25	0.358491	0.098039	0.076923	0.351351	0.258065	0.258065	0.277778	0.272727	0.535714	0.424242	0.230769	0.230769	0.266667	0.054054	0.466667	0.372093	0.156863	0.390244	0.055556	0.291667	0.296296	0.176471	0.222222	0.34375	0.307692	0.244898	0.333333	0.470588	0.259259	0.323529	0.277778	0.111111	0.076923	0.290323	0.326087	0.514286	0.163265	0.354839	0.214286	0.189873	0.052632	0.193548
D00293	0.037037	0.272727	0.352941	0.194444	0.2	0.68	0.190476	0.448276	0.317073	0.407407	0.333333	0.482759	1	0.307692	0.323529	0.184211	0.4	0.62069	0.322581	0.032258	0.243902	0.358974	0.76	0.233333	0.419355	0.146341	0.333333	0.285714	0.15625	0.382353	0.538462	0.40625	0.205882	0.1875	0.153846	0.4	0.166667	0.153846	0.136364	0.25	0.354839	0.73913	0.333333	0.225806	0.413793	0.148148	0.090909	0.222222	0.444444	0.225806	0.233333	0.309524	0.068966	0.214286	0.30303	0.444444	0.193548	0.05	0.214286	0.153846	0.038462	0.034483	0.076923	0.034483	0.034483	0.032258	0.357143	0.178571	0.592593	0.230769	0.2	0.317073	0.37931	0.321429	0.2	0.325	0.018519	0.1	0.26087	0.388889	0.272727	0.142857	0.255814	0.15	0.361111	0.230769	0.268293	0.181818	0.214286	0.393939	0.212766	0.289474	0.15942	0.117647	0.305556	0.352941	0.176471	0.212121	0.176471	0.294118	0.363636	0.607143	0.4	0.074074	0.346154	0.142857	0.37037	0.212121	0.21875	0.25	0.235294	0.258065	0.235294	0.225806	0.212121	0.150538	0.129412	0.22807	0.053571	0.347826	0.25	0.228571	0.3	0.393939	0.351351	0.5	0.464286	0.518519	0.387097	0.205128	0.2	0.135135	0.3125	0.15625	0	0.228571	0.387097	0.317073	0.233333	0.782609	0.189189	0.2	0.2	0.333333	0.008772	0.254902	0.194444	0.206897	0.272727	0.2	0.261905	0.1875	0.194444	0.258065	0.3125	0.210526	0.217391	0.354839	0.1875	0.342105	0.206897	0.325	0.2	0.149254	0.26087	0.235294	0.058824	0.220339	0.254545	0.039216	0.104167	0.27027	0.190476	0.190476	0.387097	0.261905	0.481481	0.375	0.323529	0.297872	0.255814	0.058824	0.413793	0.272727	0.142857	0.317073	0.09375	0.282609	0.333333	0.117647	0.15625	0.25	0.25	0.288889	0.363636	0.382353	0.25	0.2	0.264706	0.119048	0.114286	0.275862	0.318182	0.351351	0.173913	0.3	0.291667	0.1375	0.121212	0.172414
D00294	0	0.16129	0.212121	0.193548	0.285714	0.333333	0.157895	0.285714	0.2	0.230769	0.179487	0.275862	0.307692	1	0.181818	0.181818	0.2	0.242424	0.346154	0	0.25	0.27027	0.266667	0.347826	0.310345	0.171429	0.190476	0.304348	0.192308	0.242424	0.259259	0.21875	0.25	0.333333	0.043478	0.2	0.16	0.181818	0.157895	0.36	0.241379	0.307692	0.2	0.230769	0.296296	0.041667	0.034483	0.173913	0.178571	0.28	0.47619	0.139535	0.086957	0.217391	0.233333	0.222222	0.148148	0.090909	0.4	0.043478	0.05	0.043478	0.1	0.043478	0.043478	0.04	0.230769	0.227273	0.321429	0.3	0.25	0.2	0.214286	0.24	0.2	0.175	0.042553	0.08	0.181818	0.222222	0.136364	0.166667	0.170732	0.176471	0.162162	0.3	0.179487	0.179487	0.272727	0.212121	0.186047	0.228571	0.121212	0.185185	0.28125	0.37931	0.307692	0.36	0.307692	0.225806	0.258065	0.258065	0.285714	0.095238	0.208333	0.04	0.291667	0.259259	0.269231	0.21875	0.2	0.222222	0.2	0.230769	0.214286	0.097826	0.071429	0.122807	0.039216	0.470588	0.380952	0.121212	0.210526	0.25	0.222222	0.241379	0.25	0.25	0.193548	0.205882	0.2	0.028571	0.2	0.033333	0.08	0.15625	0.275862	0.2	0.291667	0.296296	0.266667	0.125	0.2	0.135135	0.028302	0.16	0.193548	0.208333	0.190476	0.241379	0.175	0.185185	0.233333	0.32	0.241379	0.086207	0.162791	0.241379	0.230769	0.216216	0.26087	0.175	0.241379	0.092308	0.181818	0.2	0.071429	0.118644	0.125	0.044444	0.021739	0.242424	0.169492	0.169492	0.193548	0.175	0.259259	0.225806	0.181818	0.145833	0.170732	0.034483	0.206897	0.162791	0.136364	0.170732	0.035714	0.177778	0.238095	0.085106	0.133333	0.259259	0.18	0.155556	0.181818	0.205882	0.156863	0.2	0.193548	0.051282	0.03125	0.192308	0.209302	0.189189	0.116279	0.178571	0.25	0.089744	0.033333	0.217391
D00303	0	0.205128	0.342105	0.142857	0.205128	0.305556	0.25	0.236842	0.282609	0.433333	0.325581	0.263158	0.323529	0.181818	1	0.190476	0.382353	0.368421	0.210526	0.057143	0.333333	0.318182	0.289474	0.135135	0.324324	0.238095	0.244898	0.205882	0.354839	0.238095	0.285714	0.351351	0.210526	0.34375	0.09375	0.424242	0.111111	0.219512	0.27907	0.285714	0.305556	0.285714	0.205882	0.387097	0.4375	0.090909	0.108108	0.310345	0.333333	0.30303	0.2	0.363636	0.2	0.21875	0.371429	0.419355	0.235294	0.146341	0.258065	0.060606	0.032258	0.060606	0.064516	0.060606	0.060606	0.057143	0.34375	0.357143	0.263158	0.233333	0.366667	0.282609	0.323529	0.2	0.255319	0.380952	0.034483	0.117647	0.340426	0.410256	0.355556	0.232558	0.340909	0.214286	0.384615	0.193548	0.390244	0.163265	0.3	0.457143	0.192308	0.35	0.231884	0.131579	0.268293	0.307692	0.125	0.184211	0.153846	0.25641	0.282051	0.25	0.236842	0.0625	0.212121	0.121212	0.166667	0.363636	0.294118	0.470588	0.27027	0.257143	0.205128	0.34375	0.285714	0.178947	0.147727	0.209677	0.066667	0.2	0.176471	0.230769	0.23913	0.342105	0.27907	0.424242	0.393939	0.393939	0.371429	0.181818	0.342857	0.044444	0.27027	0.05	0	0.333333	0.454545	0.340909	0.354839	0.314286	0.113636	0.181818	0.305556	0.292683	0.052632	0.210526	0.297297	0.212121	0.326087	0.205128	0.348837	0.194444	0.297297	0.189189	0.305556	0.254237	0.297872	0.205128	0.34375	0.302326	0.290323	0.318182	0.305556	0.138889	0.211538	0.146341	0.171429	0.203125	0.193548	0.054545	0.115385	0.209302	0.176471	0.176471	0.2	0.348837	0.285714	0.25641	0.315789	0.404255	0.282609	0.051282	0.393939	0.244898	0.196078	0.229167	0.111111	0.333333	0.193548	0.107143	0.144928	0.153846	0.206897	0.340426	0.282051	0.444444	0.272727	0.27027	0.263158	0.083333	0.128205	0.2	0.340426	0.309524	0.134615	0.157895	0.333333	0.103448	0.105263	0.3
D00319	0.03125	0.342857	0.159091	0.170732	0.119048	0.175	0.170213	0.205128	0.156863	0.131579	0.1875	0.2	0.184211	0.181818	0.190476	1	0.205128	0.238095	0.15	0.027778	0.12	0.137255	0.195122	0.166667	0.166667	0.733333	0.150943	0.242424	0.272727	0.3	0.153846	0.219512	0.095238	0.162162	0.09375	0.236842	0.081081	0.666667	0.571429	0.25	0.205128	0.184211	0.205882	0.228571	0.277778	0.125	0.138889	0.117647	0.157895	0.264706	0.135135	0.176471	0.285714	0.21875	0.2	0.128205	0.354839	0.119048	0.181818	0.129032	0.066667	0.060606	0.1	0.060606	0.060606	0.088235	0.30303	0.357143	0.2	0.275862	0.242424	0.156863	0.184211	0.2	0.204082	0.183673	0.034483	0.1875	0.536585	0.27907	0.564103	0.65625	0.18	0.758621	0.173913	0.193548	0.212766	0.163265	0.3	0.186047	0.127273	0.173913	0.118421	0.102564	0.155556	0.133333	0.153846	0.216216	0.184211	0.195122	0.219512	0.162791	0.305556	0.096774	0.212121	0.057143	0.235294	0.25	0.375	0.219512	0.175	0.257143	0.175	0.30303	0.323529	0.142857	0.16092	0.153846	0.142857	0.16129	0.142857	0.142857	0.14	0.214286	0.170213	0.236842	0.210526	0.210526	0.2	0.155556	0.205128	0.093023	0.093023	0.105263	0	0.170732	0.263158	0.204082	0.272727	0.15	0.139535	0.160714	0.27027	0.104167	0.043478	0.131148	0.263158	0.212121	0.173077	0.119048	0.16	0.194444	0.333333	0.128205	0.175	0.088235	0.173077	0.27027	0.30303	0.244444	0.25	0.183673	0.342857	0.123288	0.125	0.175	0.171429	0.149254	0.193548	0.017544	0.137255	0.130435	0.09589	0.09589	0.116279	0.16	0.216216	0.195122	0.162791	0.222222	0.18	0.108108	0.210526	0.12963	0.564103	0.156863	0.142857	0.163636	0.193548	0.148148	0.128571	0.184211	0.25	0.235294	0.162791	0.209302	0.147541	0.27027	0.2	0.106383	0.128205	0.272727	0.26	0.222222	0.113208	0.128205	0.2	0.129412	0.135135	0.21875
D00326	0	0.189189	0.411765	0.153846	0.189189	0.375	0.181818	0.294118	0.333333	0.290323	0.35	0.323529	0.4	0.2	0.382353	0.205128	1	0.4	0.264706	0.030303	0.292683	0.341463	0.483871	0.147059	0.314286	0.139535	0.348837	0.266667	0.181818	0.25641	0.354839	0.382353	0.194444	0.290323	0.032258	0.333333	0.088235	0.146341	0.181818	0.3125	0.257143	0.354839	0.225806	0.333333	0.387097	0.064516	0.117647	0.25	0.366667	0.290323	0.181818	0.357143	0.137931	0.16129	0.323529	0.28125	0.258065	0.047619	0.2	0.066667	0.16	0.185185	0.153846	0.230769	0.230769	0.172414	0.37931	0.206897	0.363636	0.259259	0.266667	0.333333	0.272727	0.21875	0.166667	0.309524	0.036364	0.09375	0.304348	0.444444	0.318182	0.162791	0.333333	0.170732	0.416667	0.259259	0.421053	0.255814	0.285714	0.454545	0.229167	0.416667	0.223881	0.142857	0.4	0.333333	0.235294	0.2	0.2	0.210526	0.27027	0.305556	0.257143	0.068966	0.233333	0.0625	0.3	0.272727	0.322581	0.305556	0.333333	0.171429	0.333333	0.333333	0.3125	0.147368	0.166667	0.241379	0.051724	0.222222	0.37037	0.216216	0.421053	0.411765	0.485714	0.419355	0.482759	0.482759	0.956522	0.289474	0.257143	0.023256	0.333333	0.026316	0	0.216216	0.363636	0.244444	0.3	0.387097	0.121951	0.169811	0.222222	0.351351	0.035398	0.346939	0.216216	0.15625	0.318182	0.189189	0.309524	0.142857	0.25	0.205882	0.222222	0.20339	0.288889	0.257143	0.212121	0.358974	0.233333	0.341463	0.294118	0.128571	0.363636	0.189189	0.151515	0.213115	0.20339	0.057692	0.078431	0.289474	0.166667	0.166667	0.25	0.341463	0.448276	0.352941	0.236842	0.3125	0.4	0.055556	0.433333	0.414634	0.183673	0.333333	0.088235	0.326087	0.214286	0.134615	0.134328	0.2	0.196429	0.333333	0.27027	0.484848	0.288462	0.222222	0.184211	0.139535	0.078947	0.258065	0.363636	0.333333	0.12	0.205882	0.269231	0.148148	0.083333	0.2
D00329	0.029412	0.195122	0.358974	0.190476	0.166667	0.484848	0.23913	0.4	0.386364	0.323529	0.372093	0.428571	0.62069	0.242424	0.368421	0.238095	0.4	1	0.263158	0.083333	0.234043	0.333333	0.645161	0.189189	0.342105	0.148936	0.340426	0.264706	0.333333	0.384615	0.46875	0.485714	0.170732	0.216216	0.15625	0.441176	0.135135	0.181818	0.1875	0.305556	0.4	0.516129	0.264706	0.40625	0.454545	0.1875	0.194444	0.142857	0.352941	0.25	0.189189	0.319149	0.151515	0.205882	0.351351	0.352941	0.189189	0.088889	0.205882	0.193548	0.0625	0.057143	0.09375	0.057143	0.057143	0.083333	0.323529	0.212121	0.5625	0.21875	0.264706	0.355556	0.382353	0.294118	0.244898	0.395349	0.050847	0.111111	0.326531	0.461538	0.340426	0.195652	0.355556	0.177778	0.365854	0.258065	0.439024	0.229167	0.28125	0.394737	0.207547	0.333333	0.208333	0.153846	0.255814	0.292683	0.175	0.205128	0.175	0.243902	0.405405	0.444444	0.4	0.090909	0.272727	0.181818	0.375	0.382353	0.4375	0.405405	0.324324	0.243243	0.324324	0.40625	0.27027	0.163265	0.157303	0.222222	0.1	0.266667	0.235294	0.219512	0.404762	0.472222	0.390244	0.53125	0.454545	0.5	0.388889	0.2	0.225	0.139535	0.225	0.128205	0	0.190476	0.5625	0.386364	0.294118	0.5	0.159091	0.240741	0.324324	0.27907	0.02521	0.290909	0.315789	0.2	0.340426	0.166667	0.22449	0.184211	0.388889	0.179487	0.324324	0.206349	0.285714	0.25641	0.363636	0.414634	0.235294	0.363636	0.4	0.166667	0.354167	0.225	0.162162	0.19697	0.266667	0.090909	0.2	0.255814	0.205882	0.205882	0.282051	0.363636	0.424242	0.342105	0.268293	0.387755	0.386364	0.075	0.454545	0.285714	0.235294	0.386364	0.166667	0.346939	0.181818	0.185185	0.173913	0.236842	0.263158	0.382979	0.3	0.421053	0.309091	0.289474	0.219512	0.227273	0.179487	0.189189	0.413043	0.425	0.109091	0.210526	0.225806	0.225	0.189189	0.205882
D00331	0.115385	0.102564	0.205128	0.128205	0.228571	0.30303	0.186047	0.30303	0.222222	0.3	0.232558	0.294118	0.322581	0.346154	0.210526	0.15	0.264706	0.263158	1	0.137931	0.268293	0.317073	0.285714	0.407407	0.5	0.116279	0.212766	0.275862	0.151515	0.263158	0.28125	0.243243	0.235294	0.258065	0	0.228571	0.125	0.095238	0.108696	0.322581	0.194444	0.322581	0.15625	0.21875	0.272727	0.032258	0.027778	0.214286	0.212121	0.258065	0.461538	0.166667	0.103448	0.129032	0.222222	0.290323	0.1875	0.162162	0.4	0.033333	0.037037	0.033333	0.035714	0.033333	0.033333	0.064516	0.21875	0.133333	0.294118	0.178571	0.193548	0.195652	0.242424	0.151515	0.170213	0.285714	0.12	0.0625	0.255319	0.214286	0.212766	0.113636	0.222222	0.119048	0.219512	0.269231	0.204545	0.232558	0.25	0.27027	0.234043	0.282051	0.191176	0.181818	0.454545	0.516129	0.322581	0.413793	0.366667	0.184211	0.210526	0.314286	0.228571	0.071429	0.16129	0.064516	0.1875	0.242424	0.212121	0.243243	0.162162	0.176471	0.194444	0.181818	0.205882	0.125	0.102273	0.163934	0.052632	0.28	0.241379	0.128205	0.232558	0.27027	0.243902	0.264706	0.272727	0.272727	0.257143	0.2	0.194444	0	0.194444	0	0.096774	0.222222	0.257143	0.195652	0.225806	0.3125	0.323529	0.173077	0.162162	0.195122	0.045045	0.226415	0.157895	0.125	0.23913	0.228571	0.255814	0.181818	0.189189	0.25	0.387097	0.166667	0.1875	0.194444	0.181818	0.238095	0.241379	0.227273	0.194444	0.098592	0.255319	0.162162	0.057143	0.15873	0.147541	0.102041	0.018868	0.2	0.169231	0.169231	0.222222	0.2	0.366667	0.25	0.210526	0.24	0.195652	0.121212	0.272727	0.1875	0.212766	0.195652	0.028571	0.25	0.137931	0.137255	0.153846	0.138889	0.2	0.229167	0.314286	0.263158	0.222222	0.162162	0.157895	0.142857	0.025641	0.117647	0.204082	0.243902	0.145833	0.142857	0.230769	0.135802	0.027027	0.206897
D00332	0.428571	0.096774	0.1875	0.129032	0.172414	0.030303	0.05	0.133333	0.15	0.034483	0.128205	0.129032	0.032258	0	0.057143	0.027778	0.030303	0.083333	0.137931	1	0.162162	0.153846	0.058824	0.074074	0.058824	0	0.142857	0.037037	0.074074	0.147059	0.103448	0.15625	0.178571	0.071429	0.047619	0.133333	0.285714	0	0.02439	0.066667	0.096774	0	0.12	0.071429	0.03125	0.095238	0.076923	0.086957	0.033333	0.071429	0.035714	0.146341	0.095238	0	0.029412	0.068966	0.074074	0.133333	0.083333	0.157895	0	0	0	0	0	0.043478	0.034483	0	0.029412	0.090909	0.037037	0.15	0.103448	0.208333	0.15	0.25	0.175	0.136364	0.06383	0.02439	0.043478	0.025641	0.045455	0.027027	0.171429	0.090909	0.047619	0.222222	0.083333	0.055556	0.166667	0.051282	0.058824	0.034483	0.054054	0.055556	0.066667	0.066667	0.032258	0.125	0.088235	0.057143	0.0625	0.05	0.038462	0.263158	0.208333	0.066667	0.068966	0.057143	0.259259	0.148148	0.214286	0.071429	0.066667	0.064516	0.073171	0.068966	0.108696	0	0.038462	0.206897	0.157895	0.151515	0.166667	0.096774	0.137931	0.1	0.029412	0.114286	0.030303	0.133333	0	0.16	0	0.296296	0.060606	0.022222	0.035714	0.03125	0.090909	0.106383	0.214286	0.142857	0.019048	0.166667	0.206897	0	0.043478	0.133333	0.046512	0.071429	0.060606	0.148148	0.133333	0.150943	0.043478	0.096774	0.071429	0.162162	0.038462	0.125	0.0625	0.061538	0.190476	0.133333	0.076923	0.066667	0.070175	0.184211	0.046512	0.083333	0.063492	0.063492	0.029412	0.046512	0.066667	0.125	0.057143	0.104167	0.045455	0.217391	0.137931	0.142857	0.116279	0.15	0.08	0.085106	0.142857	0.25641	0.064516	0.185185	0.075472	0.111111	0.15625	0.147059	0.075472	0.172414	0.129032	0.258065	0.068966	0.16	0.086957	0.166667	0.15	0.24	0.095238	0.106667	0.074074	0.04
D00335	0.114286	0.232558	0.425	0.2	0.65625	0.232558	0.150943	0.292683	0.382979	0.25641	0.4	0.317073	0.243902	0.25	0.333333	0.12	0.292683	0.234043	0.268293	0.162162	1	0.777778	0.25	0.2	0.410256	0.137255	0.313725	0.175	0.230769	0.288889	0.275	0.365854	0.529412	0.441176	0.025	0.261905	0.243243	0.12	0.150943	0.307692	0.261905	0.243902	0.175	0.289474	0.209302	0.05	0.068182	0.294118	0.190476	0.195122	0.230769	0.32	0.076923	0.153846	0.255814	0.282051	0.142857	0.152174	0.25	0.078947	0	0	0.026316	0	0	0.02381	0.25641	0.128205	0.227273	0.194444	0.305556	0.326531	0.307692	0.230769	0.585366	0.391304	0.2	0.157895	0.277778	0.244898	0.218182	0.134615	0.181818	0.14	0.304348	0.194444	0.211538	0.3125	0.153846	0.295455	0.236364	0.363636	0.197368	0.166667	0.288889	0.295455	0.186047	0.214286	0.186047	0.341463	0.244444	0.217391	0.261905	0.025641	0.15	0.162162	0.230769	0.243902	0.162791	0.302326	0.394737	0.315789	0.292683	0.195122	0.214286	0.18	0.138298	0.208955	0.09375	0.2	0.15	0.285714	0.285714	0.357143	0.297872	0.292683	0.333333	0.333333	0.285714	0.26087	0.204545	0.104167	0.232558	0.116279	0.073171	0.384615	0.2	0.160714	0.297297	0.238095	0.222222	0.183333	0.358974	0.311111	0.067797	0.229508	0.35	0.15	0.196429	0.472222	0.306122	0.139535	0.148936	0.515152	0.204545	0.269841	0.196429	0.261905	0.225	0.347826	0.210526	0.391304	0.152174	0.142857	0.254545	0.204545	0.068182	0.202899	0.176471	0.230769	0.04918	0.26087	0.228571	0.228571	0.2	0.185185	0.307692	0.341463	0.191489	0.263158	0.181818	0.093023	0.368421	0.288462	0.135593	0.27451	0.045455	0.22807	0.264706	0.214286	0.180556	0.275	0.266667	0.210526	0.217391	0.414634	0.169231	0.358974	0.384615	0.137255	0.041667	0.297297	0.232143	0.355556	0.160714	0.25	0.2	0.146067	0.066667	0.216216
D00336	0.108108	0.222222	0.475	0.217391	0.617647	0.341463	0.166667	0.375	0.456522	0.275	0.413043	0.4	0.358974	0.27027	0.318182	0.137255	0.341463	0.333333	0.317073	0.153846	0.777778	1	0.325581	0.25	0.390244	0.111111	0.408163	0.166667	0.219512	0.333333	0.325	0.414634	0.5	0.416667	0.02381	0.27907	0.230769	0.115385	0.145455	0.358974	0.27907	0.325	0.166667	0.307692	0.285714	0.047619	0.065217	0.277778	0.209302	0.214286	0.25	0.36	0.1	0.119048	0.272727	0.3	0.136364	0.145833	0.205128	0.075	0.025641	0.04878	0.078947	0.04878	0.04878	0.046512	0.243902	0.121951	0.302326	0.184211	0.289474	0.367347	0.325	0.219512	0.55814	0.434783	0.192982	0.179487	0.290909	0.3125	0.254545	0.12963	0.288462	0.134615	0.347826	0.216216	0.27451	0.326531	0.175	0.372093	0.25	0.377778	0.207792	0.159091	0.304348	0.340909	0.204545	0.261905	0.232558	0.357143	0.26087	0.288889	0.27907	0.05	0.142857	0.153846	0.282051	0.325	0.209302	0.288889	0.410256	0.333333	0.309524	0.214286	0.232558	0.212121	0.172043	0.257576	0.107692	0.222222	0.170732	0.272727	0.326531	0.439024	0.369565	0.341463	0.35	0.35	0.333333	0.25	0.170213	0.1	0.25	0.111111	0.069767	0.365854	0.272727	0.218182	0.315789	0.35	0.266667	0.237288	0.375	0.297872	0.066667	0.283333	0.365854	0.116279	0.232143	0.447368	0.32	0.108696	0.191489	0.485714	0.222222	0.261538	0.254545	0.27907	0.243902	0.422222	0.230769	0.404255	0.195652	0.2	0.290909	0.25	0.088889	0.25	0.223881	0.222222	0.047619	0.276596	0.257143	0.257143	0.217391	0.294118	0.358974	0.390244	0.183673	0.298246	0.240741	0.088889	0.35	0.326923	0.15	0.313725	0.043478	0.309091	0.216216	0.206897	0.242857	0.292683	0.344828	0.245614	0.234043	0.5	0.238095	0.341463	0.333333	0.153846	0.04	0.282051	0.290909	0.4	0.135593	0.268293	0.189189	0.155556	0.06383	0.205128
