	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00180	0.096774	0.181818	0.851852	0.175	0.151515	0.666667	0.119048	0.15	0.108696	0.025	1	0.044444	0.078431	0.210526	0.113208	0.128205	0.147059	0.122449	0.095238	0.14	0.026316	0.043478	0.105263	0.1	0.116883	0.230769	0.071429	0.193548	0.09434	0.365854	0.061224	0.055556	0.102564	0.093023	0.121951	0.1875	0.02439	0.064516	0.121951	0.625	0.15	0.122449	0.205128	0.041667	0.15	0.156627	0.125	0.097561	0.044444	0.186047	0.069767	0.097561	0.111111	0.071429	0.15	0.205882	0.130435	0.085106	0.102564	0.052632	0.09434	0.176471	0.115385	0.14	0.090909	0.142857	0.054054	0.113636	0.032258	0.135135	0.134615	0.071429	0.135135	0.2	0.216667	0.025641	0.025	0.071429	0.038462	0.108696	0.122807	0.170732	0.224138	0.065217	0.113636	0.181818	0.1875	0.146341	0.113636	0.148936	0.204545	0.512821	0.142857	0.066667	0.254545	0.107143	0.166667	0.125	0.122222	0.122807	0.0625	0	0.142857	0.106061	0.069767	0.18	0.131579	0.226415	0.2	0.068182	0.183673	0.147059	0.078947	0.097561	0.125	0.102041	0.076923	0.078431	0.116279	0.1875	0.145833	0.048387	0.032258	0.072727	0.153846	0.081633	0.081633	0.090909	0.170213	0.122449	0.567568	0.069767	0.085714	0.138889	0.046875	0.1	0.208333	0.054545	0.12	0.125	0.074074	0.102564	0.046512	0.117647	0.122449	0.066667	0.119048	0.088889	0.421053	0.137255	0.333333	0.176471	0.12766	0.210526	0.215686	0.107143	0.146341	0.155556	0.2	0.166667	0.2	0.138889	0.027778	0.09434	0.168539	0.258065	0.241379	0.177778	0.166667	0.043478	0.2	0.086957	0.130435	0.137255	0.133333	0.189189	0.15	0.088889	0.119048	0.15	0.075	0.152174	0.170732	0.108696	0.5	0.425	0.139535	0.073171	0.166667	0.114754	0.588235	0.070175	0.142857	0.088235	0.116279	0.15534	0.195122	0.102564	0.071429	0.142857	0.075472	0.116279	0.175	0.267857	0.23913	0.181818	0.114286	0.147541	0.222222	0.026316	0.135135	0.085106	0.095238	0.162791	0.181818	0.16	0.142857	0.482759	0.109375	0.27907	0.130435	0.146341	0.093023
D00225	0.192308	0.2	0.044444	0.073171	0.25	0.068182	0.222222	0.228571	0.333333	0.310345	0.044444	1	0.209302	0.075	0.333333	0.171429	0.2	0.3	0.433333	0.317073	0.241379	0.451613	0.114286	0.366667	0.185714	0.184211	0.076923	0.030303	0.341463	0.177778	0.361111	0.206897	0.176471	0.375	0.34375	0.317073	0.344828	0.285714	0.264706	0.042553	0.131579	0.3	0.157895	0.146341	0.102564	0.1625	0.0625	0.235294	0.375	0.2	0.387097	0.3125	0.424242	0.354839	0.228571	0.027027	0.361111	0.371429	0.212121	0.275862	0.375	0.295455	0.309524	0.384615	0.064516	0.15625	0.2	0.243243	0.035714	0.181818	0.333333	0.354839	0.21875	0.216216	0.186441	0.233333	0.151515	0.017857	0.307692	0.333333	0.297872	0.363636	0.192982	0.314286	0.393939	0.324324	0.35	0.128205	0.243243	0.378378	0.190476	0.037037	0.22	0.297872	0.269231	0.18	0.243243	0.2	0.126437	0.051724	0.333333	0.233333	0.184211	0.147541	0.433333	0.142857	0.25	0.215686	0.071429	0.189189	0.170213	0.241379	0.225806	0.235294	0.307692	0.342105	0.083333	0.3	0.40625	0.029412	0.268293	0.265306	0.355556	0.333333	0.266667	0.315789	0.315789	0.323529	0.268293	0.333333	0.037736	0.433333	0.296296	0.225806	0.28	0.205882	0.195652	0.25	0.394737	0.214286	0.341463	0.176471	0.448276	0.35	0.405405	0.363636	0.333333	0.393939	0.186047	0.1	0.163265	0.266667	0.388889	0.245283	0.072727	0.229167	0.257143	0.25641	0.266667	0.21875	0.184211	0.225806	0.245614	0.018519	0.147727	0.028571	0.03125	0.282051	0.179487	0.451613	0.153846	0.175	0.361111	0.25	0.230769	0.171429	0.34375	0.352941	0.128205	0.387097	0.290323	0.111111	0.363636	0.371429	0.066667	0.173913	0.210526	0.171429	0.292683	0.160714	0.040816	0.26087	0.297872	0.259259	0.134146	0.126214	0.210526	0.142857	0.4	0.323529	0.35	0.323529	0.375	0.214286	0.285714	0.028571	0.2	0.240741	0.3	0.16129	0.21875	0.297297	0.433333	0.146341	0.225	0.309524	0.184211	0.025641	0.192982	0.3	0.289474	0.222222	0.222222
D00227	0.083333	0.128205	0.078431	0.083333	0.131579	0.057692	0.106383	0.108696	0.142857	0.179487	0.078431	0.209302	1	0.108696	0.230769	0.166667	0.128205	0.22449	0.275	0.215686	0.1	0.152174	0.205128	0.195122	0.123457	0.232558	0.111111	0.05	0.166667	0.12963	0.163265	0.433333	0.170732	0.238095	0.159091	0.24	0.205128	0.20339	0.214286	0.117647	0.159091	0.276596	0.181818	0.145833	0.186047	0.174419	0.072727	0.25	0.181818	0.12	0.243902	0.190476	0.222222	0.25	0.186047	0.179487	0.1875	0.166667	0.2	0.25	0.431818	0.203704	0.235294	0.215686	0.138889	0.153846	0.419355	0.102041	0	0.146341	0.230769	0.190476	0.175	0.152174	0.164179	0.097561	0.121951	0.031746	0.204082	0.166667	0.254545	0.204545	0.169231	0.2	0.285714	0.212766	0.169811	0.155556	0.2	0.282609	0.208333	0.066667	0.189655	0.232143	0.174603	0.196429	0.125	0.219512	0.177778	0.061538	0.142857	0.125	0.104167	0.181818	0.275	0.066667	0.116279	0.111111	0.039216	0.155556	0.188679	0.128205	0.179487	0.190476	0.229167	0.156863	0.119048	0.071429	0.232558	0.04878	0.2	0.296296	0.210526	0.361702	0.12069	0.115385	0.208333	0.152174	0.153846	0.132075	0.05	0.159091	0.131579	0.15	0.241379	0.195122	0.145455	0.145455	0.173077	0.229167	0.166667	0.411765	0.162791	0.107143	0.304348	0.152174	0.268293	0.173913	0.134615	0.145455	0.12069	0.181818	0.183673	0.138462	0.098361	0.196429	0.106383	0.117647	0.203704	0.175	0.104167	0.15	0.144928	0.032787	0.184783	0.1	0.078947	0.208333	0.173913	0.152174	0.204545	0.170213	0.212766	0.235294	0.191489	0.195122	0.186047	0.255814	0.209302	0.214286	0.2	0.137255	0.204545	0.217391	0.076923	0.127273	0.102041	0.53125	0.297872	0.196721	0.092593	0.157895	0.232143	0.105263	0.16092	0.117117	0.148936	0.2	0.111111	0.152174	0.169811	0.12766	0.209302	0.134328	0.169811	0.023256	0.333333	0.209677	0.2	0.128205	0.146341	0.191489	0.186047	0.122449	0.325581	0.26	0.152174	0.066667	0.266667	0.153846	0.14	0.209302	0.106383
D00232	0	0.060606	0.210526	0.162162	0.096774	0.243243	0.34375	0.448276	0.146341	0.027778	0.210526	0.075	0.108696	1	0.195652	0.142857	0.129032	0.085106	0.135135	0.204545	0.09375	0.128205	0.151515	0.111111	0.242424	0.294118	0.078947	0.178571	0.173913	0.3	0.230769	0.0625	0.114286	0.194444	0.105263	0.12766	0.055556	0.192308	0.166667	0.333333	0.166667	0.214286	0.264706	0.179487	0.166667	0.108434	0.190476	0.171429	0.131579	0.305556	0.135135	0.171429	0.179487	0.108108	0.272727	0.193548	0.2	0.119048	0.147059	0.090909	0.125	0.217391	0.058824	0.152174	0.333333	0.16129	0.09375	0.323529	0.076923	0.266667	0.170213	0.138889	0.117647	0.222222	0.112903	0.090909	0.057143	0.12	0.136364	0.146341	0.111111	0.157895	0.116667	0.184211	0.153846	0.142857	0.152174	0.194444	0.25	0.111111	0.139535	0.195652	0.111111	0.153846	0.065574	0.115385	0.451613	0.205882	0.141176	0.25	0.205128	0.028571	0.189189	0.210526	0.135135	0.122449	0.181818	0.150943	0.189189	0.075	0.255814	0.129032	0.15625	0.242424	0.162791	0.162791	0.151515	0.307692	0.157895	0.133333	0.186047	0.089286	0.071429	0.145833	0.217391	0.113636	0.139535	0.157895	0.108696	0.040816	0.173913	0.166667	0.133333	0.15625	0.125	0.25	0.2	0.125	0.181818	0.219512	0.173913	0.083333	0.108108	0.152174	0.159091	0.157895	0.04878	0.153846	0.190476	0.173913	0.272727	0.166667	0.166667	0.140351	0.137255	0.115385	0.535714	0.090909	0.098039	0.1875	0.073171	0.15625	0.111111	0.173913	0.111111	0.166667	0.185185	0.139535	0.184211	0.128205	0.189189	0.210526	0.2	0.125	0.236842	0.176471	0.076923	0.153846	0.264706	0.166667	0.114286	0.195122	0.128205	0.175	0.27027	0.152174	0.216216	0.142857	0.181818	0.207547	0.315789	0.23913	0.090909	0.137931	0.069767	0.084906	0.216216	0.181818	0.138889	0.1	0.152174	0.128205	0.131579	0.135593	0.104167	0.09375	0.09375	0.1	0.085106	0.029412	0.151515	0.236842	0.135135	0.121951	0.116279	0.125	0.157895	0.147059	0.098361	0.085106	0.2	0.131579	0.194444
D00234	0.102564	0.142857	0.113208	0.056604	0.175	0.134615	0.217391	0.25	0.463415	0.25	0.113208	0.333333	0.230769	0.195652	1	0.232558	0.2	0.361702	0.410256	0.466667	0.2	0.461538	0.159091	0.325	0.357143	0.23913	0.125	0.15	0.456522	0.203704	0.386364	0.146341	0.238095	0.333333	0.309524	0.32	0.214286	0.415094	0.27907	0.109091	0.195652	0.422222	0.217391	0.134615	0.170213	0.26506	0.086207	0.285714	0.4	0.276596	0.309524	0.285714	0.552632	0.285714	0.222222	0.086957	0.487805	0.25	0.209302	0.225	0.367347	0.5	0.367347	0.404255	0.097561	0.166667	0.142857	0.234043	0.025	0.214286	0.658537	0.35	0.214286	0.325581	0.242424	0.195122	0.162791	0.095238	0.4	0.304348	0.351852	0.425	0.230769	0.318182	0.288889	0.326087	0.346939	0.191489	0.380952	0.4	0.24	0.096774	0.237288	0.303571	0.3	0.183333	0.234043	0.227273	0.222222	0.123077	0.276596	0.225	0.266667	0.205882	0.375	0.172414	0.238095	0.321429	0.096154	0.166667	0.240741	0.2	0.190476	0.2	0.369565	0.431818	0.085106	0.306122	0.357143	0.093023	0.391304	0.396226	0.377358	0.333333	0.352941	0.44186	0.377778	0.390244	0.28	0.422222	0.098361	0.410256	0.205128	0.190476	0.381818	0.204545	0.240741	0.264151	0.3	0.3125	0.488889	0.130435	0.317073	0.346939	0.560976	0.425	0.272727	0.380952	0.211538	0.175439	0.189655	0.352941	0.44186	0.3	0.145161	0.224138	0.244444	0.196078	0.326923	0.186047	0.14	0.190476	0.360656	0.155172	0.255556	0.090909	0.097561	0.291667	0.208333	0.461538	0.23913	0.134615	0.418605	0.288462	0.276596	0.261905	0.375	0.318182	0.142857	0.375	0.3	0.192308	0.357143	0.395349	0.132075	0.2	0.318182	0.152174	0.326531	0.222222	0.125	0.346154	0.377358	0.210526	0.22093	0.207547	0.288889	0.181818	0.421053	0.357143	0.434783	0.425	0.4	0.25	0.32	0.066667	0.170732	0.362069	0.361702	0.170732	0.186047	0.276596	0.375	0.18	0.22	0.367347	0.212766	0.083333	0.269841	0.306122	0.418605	0.272727	0.302326
D00235	0.166667	0.32	0.128205	0.051282	0.333333	0.128205	0.205882	0.212121	0.285714	0.206897	0.128205	0.171429	0.166667	0.142857	0.232558	1	0.32	0.324324	0.290323	0.342105	0.137931	0.166667	0.241379	0.310345	0.142857	0.272727	0.181818	0.068966	0.268293	0.351351	0.15	0.142857	0.37037	0.28125	0.333333	0.342105	0.285714	0.2	0.290323	0.15	0.290323	0.166667	0.413793	0.157895	0.25	0.168831	0.090909	0.344828	0.171429	0.285714	0.25	0.56	0.222222	0.258065	0.25	0.129032	0.210526	0.25	0.541667	0.214286	0.209302	0.255814	0.181818	0.214286	0.153846	0.214286	0.137931	0.228571	0.04	0.16129	0.177778	0.147059	0.241379	0.615385	0.313725	0.133333	0.296296	0.08	0.2	0.216216	0.208333	0.4	0.326531	0.30303	0.30303	0.243243	0.214286	0.28125	0.228571	0.230769	0.27027	0.152174	0.234043	0.26087	0.211538	0.217391	0.228571	0.392857	0.104651	0.074074	0.153846	0.259259	0.2	0.196429	0.25	0.177778	0.233333	0.255319	0.05	0.205882	0.268293	0.32	0.458333	0.21875	0.333333	0.230769	0.058824	0.139535	0.235294	0.142857	0.195122	0.229167	0.183673	0.177778	0.125	0.175	0.205128	0.135135	0.113636	0.289474	0.130435	0.142857	0.391304	0.458333	0.22	0.461538	0.209302	0.238095	0.190476	0.297297	0.209302	0.121212	0.147059	0.159091	0.166667	0.2	0.242424	0.162162	0.297297	0.181818	0.285714	0.35	0.205128	0.285714	0.217391	0.272727	0.242424	0.179487	0.255814	0.44	0.235294	0.458333	0.096774	0.083333	0.152941	0.178571	0.153846	0.27027	0.592593	0.166667	0.615385	0.294118	0.243243	0.268293	0.323529	0.727273	0.37931	0.34375	0.413793	0.212121	0.37037	0.205128	0.4	0.216216	0.153846	0.342105	0.228571	0.1875	0.282051	0.215686	0.142857	0.25	0.26087	0.192308	0.168831	0.153061	0.535714	0.233333	0.181818	0.272727	0.214286	0.235294	0.413793	0.25	0.307692	0.03125	0.137931	0.207547	0.25641	0.222222	0.44	0.285714	0.176471	0.157895	0.179487	0.268293	0.2	0.121212	0.181818	0.289474	0.314286	0.322581	0.242424
D00241	0.352941	0.473684	0.147059	0.090909	0.35	0.147059	0.16129	0.25	0.290323	0.2	0.147059	0.2	0.128205	0.129032	0.2	0.32	1	0.189189	0.296296	0.243243	0.217391	0.193548	0.148148	0.222222	0.119403	0.193548	0.172414	0.3	0.175	0.216216	0.205882	0.08	0.333333	0.241379	0.25	0.277778	0.148148	0.122449	0.206897	0.051282	0.166667	0.189189	0.2	0.114286	0.129032	0.103896	0	0.214286	0.125	0.212121	0.25	0.307692	0.258065	0.214286	0.206897	0.071429	0.242424	0.212121	0.28	0.208333	0.175	0.195122	0.27027	0.210526	0.136364	0.16	0.076923	0.1875	0.105263	0.148148	0.230769	0.133333	0.291667	0.275862	0.192308	0.208333	0.304348	0.042553	0.162162	0.176471	0.232558	0.275862	0.22449	0.266667	0.225806	0.413793	0.314286	0.2	0.1875	0.264706	0.3125	0.116279	0.152174	0.152174	0.208333	0.133333	0.266667	0.259259	0.071429	0.039216	0.176471	0.26087	0.193548	0.107143	0.25	0.230769	0.230769	0.227273	0.027778	0.16129	0.146341	0.333333	0.25	0.133333	0.228571	0.264706	0	0.157895	0.233333	0.285714	0.189189	0.148936	0.12766	0.170732	0.225	0.166667	0.166667	0.15625	0.189189	0.294118	0.119048	0.166667	0.35	0.304348	0.12	0.32	0.205128	0.146341	0.153846	0.162162	0.205128	0.142857	0.214286	0.277778	0.222222	0.233333	0.384615	0.1875	0.194444	0.119048	0.166667	0.166667	0.235294	0.26087	0.186047	0.159091	0.241379	0.28125	0.25641	0.291667	0.37037	0.304348	0.086207	0.044444	0.120482	0.217391	0.315789	0.3125	0.225806	0.193548	0.275862	0.21875	0.205882	0.175	0.212121	0.32	0.25	0.225806	0.16129	0.206897	0.230769	0.135135	0.275862	0.176471	0.142857	0.179487	0.225806	0.137931	0.184211	0.117647	0.04878	0.190476	0.232558	0.181818	0.089744	0.113402	0.266667	0.185185	0.214286	0.48	0.179487	0.233333	0.285714	0.2	0.277778	0.166667	0.12	0.204082	0.294118	0.272727	0.24	0.212121	0.166667	0.147059	0.242424	0.27027	0.121212	0.185185	0.132075	0.189189	0.205882	0.241379	0.2
D00255	0.114286	0.189189	0.122449	0.019608	0.264706	0.122449	0.130435	0.159091	0.244444	0.277778	0.122449	0.268293	0.22449	0.085106	0.361702	0.324324	0.189189	1	0.378378	0.291667	0.157895	0.292683	0.175	0.4	0.263889	0.204545	0.111111	0.05	0.26	0.244898	0.23913	0.162162	0.2	0.444444	0.307692	0.319149	0.236842	0.365385	0.243902	0.117647	0.186047	0.2	0.333333	0.145833	0.159091	0.278481	0.017241	0.282051	0.3	0.217391	0.416667	0.428571	0.341463	0.428571	0.186047	0.095238	0.357143	0.244444	0.411765	0.285714	0.369565	0.382979	0.369565	0.291667	0.078947	0.125	0.157895	0.148936	0.027778	0.146341	0.391304	0.315789	0.119048	0.325	0.278689	0.153846	0.179487	0.048387	0.282609	0.244444	0.352941	0.325	0.288136	0.285714	0.35	0.266667	0.265306	0.181818	0.227273	0.404762	0.26087	0.103448	0.301887	0.326923	0.423077	0.264151	0.148936	0.25	0.204545	0.045455	0.244444	0.184211	0.177778	0.2	0.378378	0.142857	0.170732	0.272727	0.039216	0.130435	0.26	0.257143	0.243243	0.136364	0.404762	0.204082	0.021739	0.22449	0.432432	0.102564	0.304348	0.372549	0.352941	0.361702	0.25	0.348837	0.288889	0.325	0.22449	0.333333	0.105263	0.342105	0.228571	0.277778	0.263158	0.289474	0.235294	0.235294	0.196078	0.255319	0.340426	0.142857	0.315789	0.192308	0.363636	0.261905	0.238095	0.35	0.229167	0.086207	0.226415	0.382979	0.348837	0.233333	0.098361	0.313725	0.155556	0.212766	0.27451	0.27027	0.204545	0.277778	0.274194	0.067797	0.252874	0.128205	0.108108	0.348837	0.285714	0.292683	0.325	0.222222	0.357143	0.285714	0.272727	0.361111	0.342105	0.384615	0.3	0.416667	0.333333	0.09434	0.472222	0.333333	0.098039	0.215686	0.227273	0.166667	0.418605	0.216667	0.113208	0.222222	0.38	0.135135	0.422535	0.203883	0.317073	0.170732	0.25	0.261905	0.347826	0.325	0.333333	0.245902	0.319149	0	0.222222	0.339286	0.304348	0.189189	0.27027	0.333333	0.378378	0.145833	0.23913	0.4	0.177778	0.116279	0.310345	0.395349	0.295455	0.333333	0.155556
D00270	0.153846	0.206897	0.095238	0.04878	0.307692	0.095238	0.194444	0.2	0.382353	0.37037	0.095238	0.433333	0.275	0.135135	0.410256	0.290323	0.296296	0.378378	1	0.394737	0.206897	0.466667	0.1875	0.538462	0.205882	0.294118	0.138889	0.064516	0.35	0.238095	0.371429	0.214286	0.258065	0.592593	0.4	0.394737	0.357143	0.319149	0.4	0.116279	0.272727	0.275	0.264706	0.210526	0.235294	0.194805	0.041667	0.413793	0.34375	0.236842	0.68	0.464286	0.703704	0.64	0.272727	0.121212	0.6	0.342857	0.344828	0.384615	0.421053	0.365854	0.285714	0.325	0.185185	0.16129	0.25	0.216216	0.037037	0.225806	0.375	0.366667	0.1875	0.257143	0.232143	0.2	0.193548	0.037037	0.282051	0.236842	0.333333	0.419355	0.240741	0.451613	0.5	0.5	0.394737	0.264706	0.323529	0.470588	0.324324	0.1	0.333333	0.276596	0.3	0.234043	0.25	0.322581	0.154762	0.071429	0.305556	0.285714	0.189189	0.169492	0.826087	0.145833	0.21875	0.270833	0.023256	0.228571	0.285714	0.296296	0.275862	0.242424	0.470588	0.388889	0.055556	0.243902	0.692308	0.133333	0.378378	0.326087	0.276596	0.447368	0.272727	0.25641	0.361111	0.419355	0.275	0.275	0.08	0.448276	0.307692	0.321429	0.285714	0.333333	0.2	0.255814	0.268293	0.282051	0.317073	0.21875	0.413793	0.292683	0.457143	0.375	0.34375	0.5	0.190476	0.08	0.217391	0.365854	0.4	0.25	0.054545	0.348837	0.228571	0.170732	0.333333	0.310345	0.222222	0.321429	0.25	0.038462	0.176471	0.129032	0.142857	0.4	0.285714	0.466667	0.257143	0.243243	0.6	0.421053	0.27027	0.290323	0.4	0.607143	0.228571	0.555556	0.444444	0.113636	0.466667	0.566667	0.119048	0.204545	0.285714	0.25	0.405405	0.185185	0.111111	0.295455	0.538462	0.178571	0.179487	0.15	0.25	0.21875	0.322581	0.375	0.292683	0.375	0.433333	0.240741	0.325	0	0.25	0.466667	0.342105	0.206897	0.310345	0.382353	0.555556	0.15	0.297297	0.384615	0.189189	0.114286	0.313725	0.378378	0.371429	0.387097	0.194444
D00274	0.108108	0.15	0.14	0.08	0.184211	0.163265	0.255814	0.261905	0.526316	0.263158	0.14	0.317073	0.215686	0.204545	0.466667	0.342105	0.243243	0.291667	0.394737	1	0.210526	0.375	0.139535	0.342105	0.24	0.309524	0.130435	0.128205	0.477273	0.26	0.311111	0.153846	0.315789	0.35	0.292683	0.306122	0.324324	0.351852	0.292683	0.156863	0.204545	0.347826	0.285714	0.14	0.177778	0.256098	0.150943	0.268293	0.317073	0.288889	0.325	0.3	0.461538	0.3	0.292683	0.090909	0.404762	0.318182	0.25	0.236842	0.25	0.425532	0.226415	0.306122	0.162162	0.205128	0.15	0.272727	0.054054	0.25641	0.434783	0.3	0.225	0.375	0.269841	0.205128	0.263158	0.116667	0.418605	0.348837	0.245614	0.375	0.258065	0.333333	0.333333	0.311111	0.361702	0.227273	0.333333	0.297872	0.25	0.157895	0.267857	0.245614	0.225806	0.210526	0.302326	0.444444	0.213483	0.145161	0.26087	0.236842	0.25	0.269841	0.358974	0.157895	0.282051	0.358491	0.122449	0.2	0.326531	0.210526	0.263158	0.238095	0.418605	0.418605	0.113636	0.265306	0.309524	0.125	0.409091	0.263158	0.290909	0.222222	0.34	0.304348	0.333333	0.341463	0.215686	0.291667	0.140351	0.358974	0.216216	0.230769	0.321429	0.275	0.27451	0.203704	0.285714	0.452381	0.382979	0.136364	0.3	0.333333	0.409091	0.375	0.317073	0.333333	0.244898	0.203704	0.264151	0.425532	0.363636	0.52	0.189655	0.254545	0.285714	0.204082	0.264151	0.225	0.145833	0.230769	0.227273	0.140351	0.21978	0.121951	0.131579	0.276596	0.272727	0.375	0.27907	0.163265	0.439024	0.354167	0.348837	0.307692	0.292683	0.333333	0.2	0.394737	0.351351	0.22449	0.410256	0.380952	0.183673	0.28	0.302326	0.186047	0.340426	0.293103	0.173077	0.416667	0.339623	0.189189	0.183908	0.2	0.365854	0.162791	0.333333	0.27907	0.361702	0.375	0.35	0.278689	0.28	0.121951	0.15	0.241935	0.265306	0.210526	0.225	0.26087	0.325	0.1875	0.255319	0.27451	0.25	0.086957	0.21875	0.319149	0.439024	0.317073	0.542857
D00281	0.210526	0.166667	0.026316	0.090909	0.173913	0.054054	0.2	0.206897	0.25	0.2	0.026316	0.241379	0.1	0.09375	0.2	0.137931	0.217391	0.157895	0.206897	0.210526	1	0.275862	0.107143	0.137931	0.102941	0.233333	0.133333	0.083333	0.175	0.125	0.242424	0.173913	0.142857	0.2	0.129032	0.121951	0.148148	0.145833	0.25	0.025	0.129032	0.189189	0.2	0.21875	0.129032	0.089744	0.075	0.172414	0.241379	0.176471	0.206897	0.214286	0.258065	0.172414	0.206897	0.071429	0.242424	0.290323	0.230769	0.26087	0.119048	0.139535	0.146341	0.210526	0.041667	0.16	0.166667	0.225806	0.105263	0.192308	0.2	0.259259	0.24	0.193548	0.068966	0.933333	0.363636	0.042553	0.194444	0.25	0.104167	0.15625	0.071429	0.1875	0.117647	0.138889	0.179487	0.16129	0.225806	0.131579	0.135135	0.021277	0.081633	0.081633	0.09434	0.085106	0.1875	0.172414	0.084337	0.06	0.25	0.208333	0.193548	0.169811	0.206897	0.142857	0.230769	0.125	0.088235	0.241379	0.175	0.217391	0.2	0.307692	0.162162	0.194444	0.107143	0.189189	0.193548	0.038462	0.257143	0.102041	0.177778	0.142857	0.166667	0.166667	0.235294	0.233333	0.189189	0.1	0.021739	0.296296	0.227273	0.2	0.142857	0.222222	0.175	0.119048	0.25	0.194444	0.175	0.142857	0.307692	0.210526	0.222222	0.233333	0.16129	0.266667	0.131579	0.119048	0.139535	0.195122	0.2	0.16	0.108696	0.085106	0.241379	0.322581	0.088889	0.148148	0.121212	0.2	0.166667	0.044444	0.081395	0	0.041667	0.105263	0.117647	0.321429	0.121212	0.114286	0.205882	0.093023	0.212121	0.137931	0.129032	0.151515	0.125	0.25	0.230769	0.135135	0.121212	0.212121	0.052632	0.121951	0.357143	0.137931	0.184211	0.1875	0.04878	0.190476	0.12766	0.3	0.075949	0.069307	0.1875	0.142857	0.214286	0.15625	0.15	0.193548	0.125	0.071429	0.095238	0.076923	0.166667	0.113208	0.1	0.4	0.148148	0.111111	0.25	0.21875	0.108108	0.119048	0.233333	0	0.090909	0.1	0.171429	0.16129	0.241379
D00283	0.142857	0.193548	0.043478	0.097561	0.241379	0.066667	0.25	0.257143	0.441176	0.344828	0.043478	0.451613	0.152174	0.128205	0.461538	0.166667	0.193548	0.292683	0.466667	0.375	0.275862	1	0.111111	0.3125	0.235294	0.210526	0.075	0.129032	0.4	0.148936	0.5625	0.16129	0.171429	0.363636	0.294118	0.25	0.290323	0.333333	0.257143	0.041667	0.128205	0.394737	0.184211	0.170732	0.1	0.160494	0.130435	0.228571	0.607143	0.25641	0.419355	0.30303	0.714286	0.387097	0.294118	0.054054	0.612903	0.361111	0.205882	0.310345	0.217391	0.380952	0.244444	0.410256	0.0625	0.151515	0.15625	0.305556	0.034483	0.176471	0.425	0.535714	0.25	0.210526	0.163934	0.266667	0.181818	0.074074	0.405405	0.324324	0.24	0.314286	0.169492	0.342857	0.342857	0.315789	0.375	0.125	0.382353	0.3	0.186047	0.036364	0.24	0.215686	0.218182	0.153846	0.236842	0.194444	0.164706	0.127273	0.361111	0.225806	0.277778	0.20339	0.466667	0.212766	0.366667	0.285714	0.15	0.216216	0.217391	0.233333	0.21875	0.264706	0.333333	0.444444	0.176471	0.325	0.393939	0.028571	0.472222	0.235294	0.319149	0.295455	0.348837	0.416667	0.545455	0.533333	0.432432	0.177778	0.037037	0.62963	0.241379	0.21875	0.354167	0.2	0.244444	0.217391	0.384615	0.209302	0.365854	0.138889	0.482759	0.410256	0.514286	0.483871	0.285714	0.566667	0.155556	0.191489	0.137255	0.318182	0.416667	0.288462	0.153846	0.25	0.285714	0.25	0.208333	0.212121	0.179487	0.21875	0.358491	0.098039	0.146067	0.027778	0.030303	0.243902	0.175	0.769231	0.15	0.170732	0.612903	0.272727	0.289474	0.166667	0.294118	0.382353	0.125	0.466667	0.28125	0.214286	0.314286	0.53125	0.065217	0.145833	0.342857	0.135135	0.285714	0.222222	0.083333	0.372093	0.291667	0.296296	0.146341	0.135922	0.205128	0.138889	0.592593	0.277778	0.375	0.4375	0.323529	0.189655	0.25	0.057143	0.15625	0.259259	0.232558	0.193548	0.212121	0.25641	0.571429	0.230769	0.219512	0.244444	0.277778	0.025	0.210526	0.261905	0.388889	0.216216	0.363636
